seccion,0.25,0.5,0.75
economia,1.7102755308151243,2.051269054412842,2.5820868015289307
el-mundo,1.8007170259952543,2.3133116960525513,3.0335667729377747
el-pais,1.9786131978034973,2.4842060804367065,3.2807403802871704
negrx,2.944023847579956,3.868581533432007,4.379133224487305
sociedad,1.9211846888065338,2.6348323822021484,3.3137173652648926
